customer_id,company_name,country,city,customer_type,registration_date,phone
35,Global Market 00035,US,Seattle,online,2021-04-18,+48 369 353 029
36,Central Cafe 00036,Germany,Cologne,online,2021-05-07,+49 343 290 417
37,North Gourmet 00037,Spain,Valencia,horeca,2021-05-13,+48 367 989 690
38,Euro Wholesale 00038,netherlands,Amsterdam,retail,2021-05-14,+48 799 563 765
39,Gamma Kitchen 00039,Poland,Wroclaw,online,2021-05-17,+44 556 555 746
40,Prime Partners 00040,Italy,Florence,retail,19/05/2021,+1 372 700 019
41, Central Foods 00041 ,Deutschland,Hamburg,retail,2021-05-26,+44 563 921 104
42,Delta Deli 00042,Poland,Lodz,retail,2021-05-26,+44 663 891 573
43,West Restaurant 00043,Deutschland,Frankfurt,retail,2021-05-27,+1 533 314 706
44,Green Cafe 00044,Spain,Madrid,horeca,"May 29, 2021",+1 506 854 671
45,Baltic Gourmet 00045,Netherlands,Rotterdam,retail,05/30/2021,+34 140 018 533
46,Beta Partners 00046,Germany,Hamburg,wholesale,"May 31, 2021",+39 787 752 666
47,North Group 00047,FR,Paris,retail,08/06/2021,+49 106 759 339
48,Urban Cafe 00048,US,Denver,wholesale,2021-06-11,+49 913 563 194
49,Gamma Foods 00049,Canada,Montreal,horeca,13/06/2021,
50,Royal Partners 00050,Poland,Wroclaw,distributor,2021-06-13,+49 685 707 364
51,Nova Market 00051,Austria,Graz,wholesale,2021-06-15,+1 968 113 780
52,Nova Market 00052,Canada,Vancouver,retail,2021-06-17,+48 454 157 241
53,Baltic Deli 00053,Czech Republic,Ostrava,distributor,2021-06-18,+1 181 258 242
54,East Group 00054,FR,Marseille,distributor,2021-06-21,+33 168 996 978
55,North Kitchen 00055,U.S.A.,Seattle,online,2021-06-22,+49 374 865 924
56,Central Cafe 00056,Poland,Poznan,wholesale,2021-06-23,+39 936 894 622
57,Central Partners 00057,United Kingdom,Manchester,horeca,"Jun 26, 2021",
58,Alfa Wholesale 00058,Czech Republic,Ostrava,horeca,28/06/2021,+33 022 455 577
59,North Trading 00059,Austria,Salzburg,wholesale,"Jul 02, 2021",+49 284 578 363
60,Silver Market 00060,Netherlands,Eindhoven,wholesale,07/11/2021,+48 740 995 147
61,Amber Cafe 00061,poland,Wroclaw,retail,12/07/2021,
62,West Market 00062,Poland,Lodz,retail,2021-07-14,
63,Urban Distribution 00063,Netherlands,Eindhoven,online,2021-07-30,+48 203 705 429
64,Royal Stores 00064,poland,Wroclaw,retail,2021-07-30,+33 806 148 869
65,East Supplies 00065,Austria,Salzburg,horeca,31/07/2021,+34 799 350 626
66,Euro Distribution 00066,Spain,Valencia,horeca,2021-08-01,+44 877 472 085
67,Nova Stores 00067,PL,Wroclaw,retail,2021-08-03,+34 471 123 794
68,Euro Stores 00068,USA,Austin,wholesale,2021-08-05,+48 012 756 822
69,Alfa Gourmet 00069,uk,Bristol,retail,05.08.2021,+39 079 811 629
70,West Stores 00070,Spain,Madrid,retail,"Aug 09, 2021",+49 606 449 295
71,Beta Market 00071,Canada,Vancouver,horeca,2021-08-10,+44 635 482 131
72,Beta Cafe 00072,France,Paris,online,2021-08-12,
73,Central Trading 00073,USA,Denver,distributor,16.08.2021,+49 657 992 435
74,Alfa Partners 00074,Italy,Rome,online,08/28/2021,+44 981 490 217
75,Blue Trading 00075,Austria,Salzburg,retail,2021-09-06,+49 561 396 075
76,East Wholesale 00076,Spain,Bilbao,online,"Sep 17, 2021",+49 493 890 084
77,Alfa Deli 00077,spain,Madrid,distributor,2021-09-17,+48 519 482 788
78,Urban Market 00078,United Kingdom,London,retail,"Sep 20, 2021",+44 756 781 346
79,Amber Trading 00079,italy,Naples,retail,2021-09-23,+49 270 249 625
80,North Market 00080,usa,Austin,horeca,2021-10-01,+33 912 202 979
81,Delta Restaurant 00081,DE,Munich,wholesale,02/10/2021,+33 224 272 041
82,Silver Distribution 00082,DE,Berlin,retail,06/10/2021,+33 753 222 148
83,East Partners 00083,United Kingdom,Manchester,wholesale,07.10.2021,+49 646 625 143
84,Fresh Kitchen 00084,U.S.A.,Seattle,wholesale,12/10/2021,+44 677 816 731
85,Fresh Group 00085,uk,London,horeca,"Oct 12, 2021",+1 324 724 868
86,Alfa Distribution 00086,France,Lyon,online,16.10.2021,+1 636 555 259
87,Nova Distribution 00087,Austria,Graz,horeca,2021-10-16,+39 269 772 102
88,Baltic Trading 00088,,Stavanger,horeca,2021-10-18,+39 709 485 972
89,Delta Cafe 00089,Italy,Florence,retail,21/10/2021,
90,Urban Distribution 00090,Italy,Naples,distributor,"Oct 25, 2021",+33 505 020 467
91,Alfa Foods 00091,Poland,Lodz,retail,10/31/2021,+33 837 376 724
92,Euro Group 00092,Austria,Vienna,retail,2021-11-02,+34 035 726 274
93,Global Trading 00093,canada,Vancouver,online,03.11.2021,+49 318 517 585
94,Blue Partners 00094,Czech Republic,Brno,wholesale,05.11.2021,
95,East Trading 00095,Italy,Florence,online,2021-11-07,+48 549 439 598
96, North Restaurant 00096 ,Germany,Cologne,retail,2021-11-08,+44 950 409 934
97,Delta Foods 00097,Poland,Gdansk,wholesale,2021-11-17,+33 511 720 957
98, Royal Wholesale 00098 ,France,Paris,retail,2021-11-21,+34 117 241 462
99,North Supplies 00099,canada,Vancouver,distributor,26/11/2021,+39 697 585 854
100,Nova Stores 00100,Netherlands,Utrecht,distributor,26/11/2021,+48 923 240 587
101,Gamma Partners 00101,poland,Lodz,retail,30.11.2021,+49 215 779 237
102,Delta Cafe 00102,PL,Poznan,wholesale,10.12.2021,
103, Royal Stores 00103 ,Poland,Gdansk,wholesale,16/12/2021,+34 238 663 437
104,Baltic Stores 00104,United Kingdom,London,retail,"Dec 19, 2021",+49 125 615 271
105,Royal Foods 00105,Czech Republic,Pilsen,wholesale,12/20/2021,+44 836 288 769
106,Baltic Partners 00106,Spain,Bilbao,online,2021-12-24,+34 037 894 982
107,Prime Deli 00107,Italy,Turin,wholesale,2021-12-24,+44 934 822 149
108,Baltic Deli 00108,uk,Bristol,retail,2021-12-27,+33 493 426 309
109,West Deli 00109,Spain,Bilbao,wholesale,27/12/2021,+33 713 698 258
110,West Supplies 00110,United States,Boston,horeca,28.12.2021,+48 549 323 891
111,Beta Deli 00111,Spain,Bilbao,retail,2021-12-29,+34 495 043 278
112,Beta Market 00112,USA,Chicago,online,30.12.2021,+44 160 443 156
113,Amber Kitchen 00113,Germany,Frankfurt,online,12/31/2021,+39 570 619 356
114,Silver Deli 00114,spain,Bilbao,wholesale,01/01/2022,+44 509 877 776
115,East Cafe 00115,United States,Denver,wholesale,02/01/2022,
116,Beta Trading 00116,Spain,Barcelona,distributor,2022-01-18,+1 300 610 485
117,Alfa Restaurant 00117,france,Nice,online,19/01/2022,+39 150 896 203
118,Fresh Group 00118,germany,Frankfurt,wholesale,22/01/2022,+44 227 627 249
119,Green Kitchen 00119,Italy,Milan,wholesale,2022-01-22,+44 875 520 695
120,Royal Restaurant 00120,Netherlands,Utrecht,wholesale,02/01/2022,+34 738 458 717
121,Gamma Wholesale 00121,Austria,Vienna,wholesale,04.02.2022,+1 009 814 036
122,Prime Deli 00122,Poland,Krakow,online,"Feb 12, 2022",+34 712 998 768
123,North Cafe 00123,Sweden,Uppsala,online,2022-02-17,+34 173 605 622
124,East Market 00124,Great Britain,Liverpool,retail,"Feb 20, 2022",
125,Amber Kitchen 00125,Netherlands,Eindhoven,wholesale,2022-02-23,+1 230 068 841
126, Global Kitchen 00126 ,Spain,Barcelona,wholesale,"Feb 25, 2022",+39 319 403 929
127,Fresh Wholesale 00127,France,Paris,wholesale,02/26/2022,+33 417 680 632
128,Delta Restaurant 00128,Spain,Seville,retail,2022-03-02,+49 150 523 483
129,Central Cafe 00129,Sweden,Stockholm,retail,03.03.2022,+48 203 782 105
130,Fresh Group 00130,Poland,Wroclaw,online,03/04/2022,
131,North Restaurant 00131,Spain,Seville,retail,2022-03-07,+34 688 321 401
132,Amber Kitchen 00132,Netherlands,Utrecht,wholesale,"Mar 08, 2022",+33 232 630 491
133,East Trading 00133,uk,Liverpool,online,"Mar 14, 2022",+1 407 685 168
134,Silver Restaurant 00134,Germany,Cologne,wholesale,03/20/2022,+44 684 967 065
135,East Stores 00135,Netherlands,Amsterdam,horeca,21/03/2022,+44 523 171 332
136,Euro Cafe 00136,Netherlands,Amsterdam,retail,03/21/2022,
137,Prime Group 00137,U.S.A.,Austin,wholesale,03/23/2022,+33 749 008 241
138,Euro Market 00138,Italy,Florence,online,26/03/2022,+44 507 835 871
139,Alfa Trading 00139,Spain,Valencia,horeca,26/03/2022,+34 550 623 028
140,Nova Distribution 00140,Germany,Berlin,horeca,2022-03-29,+1 074 490 027
141,Euro Partners 00141,Spain,Madrid,retail,2022-04-05,+1 776 900 498
142,Beta Deli 00142,Czech Republic,Brno,online,06/04/2022,+34 462 079 301
143,Blue Wholesale 00143,USA,New York,retail,2022-04-10,+49 699 621 193
144,East Wholesale 00144,Spain,Barcelona,horeca,10/04/2022,+39 107 705 450
145,Nova Cafe 00145,Poland,Lodz,wholesale,2022-04-11,+44 314 231 786
146,Gamma Market 00146,germany,Hamburg,online,2022-04-15,+39 952 837 266
147,Blue Cafe 00147,Austria,Linz,online,24/04/2022,+39 831 381 801
148,Royal Supplies 00148,DE,Berlin,online,2022-05-04,+39 877 749 522
149, Royal Kitchen 00149 ,usa,Chicago,retail,2022-05-04,+1 174 956 906
150,Royal Market 00150,Sweden,Malmo,horeca,2022-05-06,+34 334 003 859
151,Royal Foods 00151,Germany,Hamburg,retail,05/11/2022,+39 359 756 557
152,Central Restaurant 00152,sweden,Gothenburg,retail,"May 19, 2022",+34 090 359 715
153,Beta Supplies 00153,Norway,Bergen,distributor,2022-05-20,+48 724 786 629
154,Urban Market 00154,France,Marseille,wholesale,2022-05-29,+49 005 002 249
155,Prime Cafe 00155,Spain,Madrid,horeca,31.05.2022,+48 775 805 828
156,West Trading 00156,france,Nice,online,2022-06-02,+1 124 482 393
157, Nova Supplies 00157 ,germany,Cologne,wholesale,2022-06-11,+1 044 702 677
158,Urban Kitchen 00158,United States,New York,retail,"Jun 12, 2022",+49 151 243 661
159,Global Deli 00159,United Kingdom,Liverpool,online,14.06.2022,+44 059 725 310
160,Amber Restaurant 00160,United Kingdom,Manchester,retail,15/06/2022,+34 884 988 546
161,Alfa Cafe 00161,netherlands,Eindhoven,horeca,21/06/2022,
162,Nova Gourmet 00162,Poland,Lodz,horeca,2022-06-22,+44 477 740 552
163,Fresh Deli 00163,Spain,Madrid,online,"Jun 25, 2022",+34 786 919 138
164,North Kitchen 00164,Netherlands,Eindhoven,horeca,"Jun 28, 2022",+1 227 825 669
165,Amber Partners 00165,Netherlands,Eindhoven,distributor,28.06.2022,+44 989 334 399
166,Prime Market 00166,U.S.A.,Seattle,wholesale,"Jul 03, 2022",+34 225 373 862
167,Global Market 00167,USA,Chicago,wholesale,2022-07-03,+39 507 555 791
168,Euro Wholesale 00168,canada,Calgary,retail,07/05/2022,+33 690 095 530
169,Central Supplies 00169,Austria,Linz,horeca,2022-07-09,+44 630 813 669
170,Delta Foods 00170,Netherlands,Utrecht,online,2022-07-15,+33 799 271 226
171,Central Cafe 00171,poland,Gdansk,horeca,18.07.2022,+39 199 266 753
172,Prime Cafe 00172,Norway,Trondheim,online,2022-07-19,+34 037 045 931
173,Blue Foods 00173,germany,Hamburg,wholesale,20.07.2022,+48 601 632 513
174,Alfa Group 00174,uk,Bristol,retail,07/21/2022,+49 592 861 179
175,East Foods 00175,austria,Salzburg,distributor,2022-07-26,+44 919 603 317
176,North Trading 00176,Deutschland,Cologne,distributor,2022-07-26,+49 666 460 222
177,Gamma Restaurant 00177,DE,Hamburg,retail,2022-07-29,+44 115 717 397
178,Blue Kitchen 00178,Great Britain,Liverpool,retail,"Aug 01, 2022",+1 043 039 833
179,Royal Wholesale 00179,US,Denver,online,"Aug 12, 2022",+48 370 455 881
180,Urban Partners 00180,Sweden,Uppsala,horeca,2022-08-19,+39 634 059 038
181,Delta Group 00181,Germany,Munich,wholesale,2022-08-19,+39 535 553 948
182,North Wholesale 00182,Canada,Ottawa,online,2022-08-20,+39 181 144 266
183,Prime Deli 00183,austria,Salzburg,horeca,"Aug 21, 2022",+48 233 117 919
184,Alfa Distribution 00184,Germany,Berlin,wholesale,08/24/2022,+33 318 683 517
185,Royal Distribution 00185,Spain,Barcelona,online,28.08.2022,
186,Silver Foods 00186,Netherlands,Eindhoven,horeca,2022-08-30,+44 406 372 623
187, Baltic Restaurant 00187 ,Deutschland,Berlin,retail,2022-09-03,+1 809 896 424
188,Royal Stores 00188,Poland,Gdansk,horeca,03/09/2022,+39 609 830 492
189, East Stores 00189 ,France,Lyon,online,"Sep 06, 2022",
190,Nova Stores 00190,USA,Boston,retail,2022-09-08,+34 358 803 690
191,Amber Restaurant 00191,usa,Seattle,wholesale,2022-09-10,+1 229 343 331
192, Global Kitchen 00192 ,Poland,Gdansk,retail,10/09/2022,+44 418 891 752
193, Fresh Gourmet 00193 ,United States,Denver,retail,09/15/2022,+1 496 092 612
194,Global Cafe 00194,Polska,Krakow,retail,09/18/2022,+33 736 024 111
195,Delta Deli 00195,Canada,Ottawa,horeca,25/09/2022,+48 688 680 282
196,Delta Wholesale 00196,Deutschland,Hamburg,retail,2022-09-25,+34 119 075 223
197,West Stores 00197,Germany,Munich,wholesale,"Sep 27, 2022",+34 841 480 687
198,Euro Cafe 00198,Poland,Gdansk,horeca,27.09.2022,+44 790 991 993
199,Fresh Partners 00199,Norway,Bergen,horeca,2022-09-29,+1 814 813 198
200,East Market 00200,Spain,Bilbao,horeca,2022-10-01,+34 443 316 497
201,Silver Gourmet 00201,United Kingdom,Manchester,wholesale,2022-10-01,+1 002 554 399
202,Nova Deli 00202,Polska,Gdansk,horeca,02/10/2022,+49 043 788 828
203,Alfa Market 00203,Austria,Salzburg,retail,2022-10-08,+34 494 885 835
204,Royal Cafe 00204,Poland,Gdansk,online,2022-10-18,+33 921 210 179
205,Central Market 00205,PL,Wroclaw,wholesale,10/27/2022,+48 091 206 617
206,North Group 00206,Germany,Hamburg,horeca,28/10/2022,+48 304 621 012
207,Baltic Gourmet 00207,usa,Chicago,horeca,28.10.2022,
208,Royal Partners 00208,Norway,Trondheim,retail,10/30/2022,+44 799 287 276
209,Central Group 00209,UK,Manchester,horeca,2022-10-30,+44 311 576 480
210,Global Supplies 00210,USA,Austin,distributor,2022-11-10,+1 256 878 342
211,Beta Kitchen 00211,Poland,Poznan,online,11.11.2022,+48 235 944 122
212,Green Partners 00212,france,Paris,online,2022-11-13,+44 822 495 048
213,North Market 00213,US,Chicago,distributor,2022-11-13,+39 380 391 861
214,Beta Gourmet 00214,austria,Linz,online,2022-11-20,+49 451 390 982
215,North Cafe 00215,Italy,Milan,retail,21.11.2022,+39 835 181 301
216,Prime Kitchen 00216,Poland,Krakow,wholesale,2022-12-04,+33 105 143 041
217,Royal Stores 00217,germany,Munich,online,"Dec 07, 2022",+48 498 256 440
218,Baltic Partners 00218,Polska,Gdansk,online,2022-12-08,+39 231 107 155
219,Gamma Partners 00219,netherlands,Amsterdam,horeca,08/12/2022,+1 888 329 562
220,Beta Foods 00220,Great Britain,Leeds,retail,2022-12-09,+1 789 843 946
221,Euro Trading 00221,Germany,Frankfurt,retail,09/12/2022,+39 939 659 115
222,Gamma Restaurant 00222,US,Seattle,retail,"Dec 19, 2022",+44 641 278 568
223,Silver Foods 00223,DE,Berlin,wholesale,19.12.2022,+34 810 564 593
224,Global Foods 00224,Spain,Barcelona,horeca,12/19/2022,+44 741 836 831
225,Beta Deli 00225,Czech Republic,Pilsen,online,2022-12-20,+1 373 096 272
226,Royal Cafe 00226,france,Nice,distributor,12/21/2022,+34 147 223 770
227,Alfa Market 00227,Deutschland,Frankfurt,distributor,2022-12-23,+1 080 201 831
228,Urban Distribution 00228,Austria,Linz,retail,2022-12-25,+33 498 731 775
229,Beta Foods 00229,Spain,Madrid,wholesale,2022-12-27,+1 823 761 648
230,West Partners 00230,sweden,Malmo,online,27/12/2022,+39 816 922 188
231,Green Wholesale 00231,Sweden,Stockholm,distributor,04.01.2023,+39 557 247 915
232,Central Wholesale 00232,UK,Bristol,retail,2023-01-10,+48 436 519 701
233,Beta Distribution 00233,PL,Gdansk,online,01/16/2023,+33 036 764 527
234,West Foods 00234,UK,Bristol,distributor,18.01.2023,+33 590 633 318
235,Amber Wholesale 00235,Italy,Turin,retail,2023-01-18,+49 622 462 450
236,Silver Partners 00236,Canada,Calgary,horeca,21.01.2023,
237,North Cafe 00237,Poland,Krakow,wholesale,23/01/2023,+1 165 690 178
238,Euro Gourmet 00238,germany,Hamburg,horeca,2023-01-29,+48 365 130 915
239,Nova Wholesale 00239,Canada,Toronto,online,"Jan 30, 2023",+44 887 158 791
240,Global Cafe 00240,France,Lyon,retail,2023-02-01,+34 212 225 379
241,West Wholesale 00241,usa,New York,retail,01/02/2023,+33 915 674 008
242,Euro Stores 00242,norway,Oslo,retail,2023-02-02,+33 576 864 220
243,Gamma Wholesale 00243,Germany,Berlin,wholesale,2023-02-11,+48 072 720 222
244,Central Supplies 00244,Germany,Frankfurt,wholesale,19/02/2023,+33 014 298 788
245,Royal Market 00245,Germany,Berlin,distributor,02/24/2023,+34 025 099 290
246,Delta Trading 00246,United Kingdom,Leeds,wholesale,10.03.2023,+34 259 465 044
247,Global Wholesale 00247,Deutschland,Hamburg,retail,2023-03-12,+49 622 536 647
248,Urban Supplies 00248,poland,Wroclaw,retail,2023-03-27,+48 504 448 327
249,Alfa Supplies 00249,poland,Lodz,online,30.03.2023,
250,Beta Market 00250,Czech Republic,Pilsen,wholesale,2023-03-31,+39 658 456 993
251,Delta Partners 00251,UK,Bristol,horeca,12/04/2023,+1 195 403 173
252,Prime Restaurant 00252,,Amsterdam,online,14/04/2023,+44 123 461 508
253,West Restaurant 00253,Germany,Hamburg,retail,19/04/2023,+33 766 393 056
254,Urban Foods 00254,United States,Chicago,horeca,2023-04-19,+44 948 238 947
255,Euro Cafe 00255,Austria,Graz,wholesale,2023-05-13,+49 684 204 712
256,Fresh Restaurant 00256,U.S.A.,Chicago,retail,14.05.2023,+49 042 951 288
257,Royal Trading 00257,France,Marseille,horeca,2023-05-20,+1 303 021 189
258,Beta Market 00258,netherlands,Eindhoven,distributor,2023-05-25,+49 018 010 342
259,Global Gourmet 00259,United States,Boston,wholesale,2023-05-26,+44 519 362 034
260,Euro Restaurant 00260,Norway,Oslo,wholesale,28.05.2023,+34 862 831 947
261,Gamma Deli 00261,Canada,Toronto,retail,"May 31, 2023",+1 657 354 431
262,Silver Stores 00262,Polska,Lodz,retail,02/06/2023,+48 218 809 431
263,Delta Group 00263,DE,Cologne,horeca,"Jun 04, 2023",+44 750 251 587
264,Silver Market 00264,UK,London,retail,09/06/2023,+49 462 383 723
265,Central Distribution 00265,poland,Krakow,online,2023-06-11,+44 489 744 684
266, Central Supplies 00266 ,Norway,Oslo,retail,18/06/2023,+44 730 168 080
267,Urban Group 00267,Germany,Munich,wholesale,2023-07-04,+48 906 987 993
268,Nova Restaurant 00268,Netherlands,Rotterdam,retail,09/07/2023,+1 146 181 908
269,Baltic Kitchen 00269,Norway,Bergen,wholesale,2023-07-24,+39 165 137 626
270,Royal Kitchen 00270,France,Lyon,retail,2023-07-25,+48 570 767 261
271,Alfa Stores 00271,USA,Chicago,horeca,26.07.2023,+48 678 336 699
272,Alfa Kitchen 00272,Germany,Munich,distributor,2023-08-03,+49 293 862 810
273,East Wholesale 00273,austria,Linz,retail,04.08.2023,
274, Nova Foods 00274 ,,London,online,08/08/2023,+48 635 878 439
275,Global Restaurant 00275,Germany,Berlin,retail,26.08.2023,+1 233 311 702
276,East Foods 00276,Italy,Florence,wholesale,2023-09-06,+1 206 669 635
277,Gamma Stores 00277,PL,Poznan,wholesale,2023-09-08,+49 553 934 050
278,Delta Supplies 00278,USA,Chicago,retail,09.09.2023,+34 027 264 222
279,Euro Wholesale 00279,Austria,Salzburg,wholesale,"Sep 10, 2023",+44 866 907 335
280,Royal Stores 00280,uk,Liverpool,wholesale,09/11/2023,+49 817 059 364
281,West Kitchen 00281,France,Paris,online,19/09/2023,+44 463 741 906
282,Urban Partners 00282,Germany,Cologne,wholesale,09/27/2023,+33 775 462 848
283,Amber Stores 00283,,Lodz,wholesale,28.09.2023,
284,Gamma Partners 00284,United Kingdom,Liverpool,retail,2023-10-03,+1 135 828 669
285,Green Supplies 00285,Austria,Linz,retail,"Oct 03, 2023",+39 325 670 510
286,Nova Trading 00286,Spain,Bilbao,wholesale,10/06/2023,+44 222 406 626
287,Royal Wholesale 00287,France,Nice,retail,"Oct 08, 2023",+48 687 282 817
288,Delta Partners 00288,Italy,Florence,wholesale,10/09/2023,+1 815 182 994
289,Nova Distribution 00289,United Kingdom,Liverpool,wholesale,2023-10-09,+34 631 663 425
290,Global Trading 00290,Austria,Vienna,online,10/11/2023,+44 333 226 901
291,Royal Partners 00291,,Bristol,wholesale,14/10/2023,+49 333 113 339
292,Fresh Restaurant 00292,Spain,Valencia,retail,10/16/2023,+49 692 409 290
293,Fresh Cafe 00293,,Poznan,online,2023-10-17,+33 388 470 658
294,Central Group 00294,Germany,Berlin,horeca,20/10/2023,+39 576 458 224
295,Prime Partners 00295,usa,Chicago,wholesale,"Oct 22, 2023",+49 181 914 778
296,Silver Wholesale 00296,Great Britain,Bristol,wholesale,2023-10-22,+49 031 983 473
297,Prime Group 00297,,Ostrava,horeca,2023-10-24,+1 159 982 648
298,Blue Group 00298,USA,Boston,wholesale,01.11.2023,+34 612 568 709
299,Baltic Group 00299,USA,Boston,retail,2023-11-03,+1 798 705 625
300,Amber Gourmet 00300,Netherlands,Eindhoven,retail,04/11/2023,+39 916 267 277
301,Green Trading 00301,FR,Paris,wholesale,05/11/2023,+39 706 906 791
302,Silver Market 00302,Canada,Ottawa,online,"Nov 06, 2023",+33 838 819 945
303,Euro Market 00303,Italy,Turin,retail,2023-11-07,+44 101 031 195
304,Euro Trading 00304,US,Austin,online,2023-11-10,+33 358 979 201
305,Central Wholesale 00305,France,Marseille,retail,2023-11-11,
306,Green Kitchen 00306,czech republic,Ostrava,horeca,12/11/2023,+39 877 663 589
307,Amber Supplies 00307,USA,Boston,horeca,13.11.2023,+49 301 606 663
308,Urban Supplies 00308,Canada,Toronto,retail,13/11/2023,+48 128 974 979
309,Delta Group 00309,France,Toulouse,online,"Nov 14, 2023",+49 817 964 363
310,Central Group 00310,PL,Lodz,retail,19/11/2023,+48 274 218 747
311,Baltic Gourmet 00311,Germany,Berlin,retail,24.11.2023,+1 470 898 134
312,Euro Restaurant 00312,france,Marseille,retail,11/24/2023,+1 533 213 400
313,Nova Restaurant 00313,Czech Republic,Ostrava,wholesale,2023-11-24,+34 733 103 025
314,Euro Gourmet 00314,Sweden,Gothenburg,distributor,24/11/2023,+1 526 762 292
315,Urban Restaurant 00315,Canada,Ottawa,horeca,11/29/2023,+44 177 107 556
316,West Trading 00316,Austria,Graz,retail,03.12.2023,+39 616 312 897
317,Delta Group 00317,Norway,Bergen,wholesale,05/12/2023,+39 665 528 445
318,West Deli 00318,poland,Warsaw,wholesale,10.12.2023,+44 478 932 410
319,Central Kitchen 00319,Italy,Milan,online,2023-12-10,+48 981 980 584
320,Royal Kitchen 00320,Italy,Florence,retail,10.12.2023,+1 636 971 905
321,Amber Kitchen 00321,,Paris,horeca,14/12/2023,+34 851 009 020
322, Silver Group 00322 ,UK,Bristol,retail,2023-12-15,
323,Central Gourmet 00323,Czech Republic,Ostrava,wholesale,17.12.2023,
324,Nova Distribution 00324,czech republic,Ostrava,horeca,12/23/2023,
325,East Group 00325,,Eindhoven,wholesale,26/12/2023,+34 708 841 267
326,Blue Partners 00326,Poland,Poznan,wholesale,30.12.2023,+44 620 775 979
327,Global Restaurant 00327,Italy,Turin,retail,30/12/2023,+48 086 841 754
328,Nova Kitchen 00328,uk,Liverpool,wholesale,2024-01-01,+34 512 206 384
329,Silver Restaurant 00329,PL,Wroclaw,wholesale,06/01/2024,+49 295 274 063
330,Urban Trading 00330,Spain,Seville,horeca,2024-01-06,
331,West Gourmet 00331,Poland,Poznan,wholesale,2024-01-08,+33 202 146 724
332,Green Gourmet 00332,Spain,Madrid,retail,01/11/2024,+34 417 339 855
333,Amber Wholesale 00333,UK,London,online,2024-01-12,+1 029 959 911
334,Blue Distribution 00334,US,New York,retail,17/01/2024,+44 785 935 005
335,Green Deli 00335,Italy,Milan,online,2024-01-20,+1 983 892 933
336,Green Stores 00336,Poland,Poznan,online,01/21/2024,+44 506 962 143
337,Royal Market 00337,Canada,Toronto,wholesale,23/01/2024,+33 761 381 933
338,Baltic Gourmet 00338,United Kingdom,Liverpool,wholesale,2024-02-02,+44 140 118 455
339,Prime Gourmet 00339,Spain,Valencia,online,2024-02-07,+44 954 179 735
340,North Foods 00340,Austria,Vienna,retail,2024-02-12,+49 634 066 106
