customer_id,company_name,country,city,customer_type,registration_date,phone
29,East Supplies 00029,Great Britain,Manchester,online,16.01.2021,+34 525 129 058
30, Fresh Restaurant 00030 ,Poland,Warsaw,wholesale,16.01.2021,+33 081 174 814
31,Baltic Trading 00031,Netherlands,Rotterdam,online,"Jan 17, 2021",+44 868 975 898
32, Prime Group 00032 ,Sweden,Stockholm,retail,17/01/2021,+33 867 465 604
33,Euro Supplies 00033,Norway,Bergen,distributor,17/01/2021,+34 884 159 740
34,Beta Group 00034,,Gdansk,retail,"Jan 18, 2021",+33 721 532 881
35,Amber Deli 00035,Netherlands,Utrecht,online,20/01/2021,+34 268 264 743
36,West Foods 00036,spain,Seville,retail,20.01.2021,+34 749 922 742
37,Euro Kitchen 00037,US,Denver,wholesale,21/01/2021,+1 569 982 106
38,Nova Group 00038,Deutschland,Munich,wholesale,2021-01-22,+1 317 705 202
39,Silver Distribution 00039,poland,Lodz,online,2021-01-23,+49 302 430 127
40,Silver Partners 00040,Poland,Gdansk,retail,23/01/2021,+39 488 534 297
41,Silver Trading 00041,PL,Poznan,wholesale,23/01/2021,+39 491 246 021
42,Fresh Wholesale 00042,Italy,Naples,wholesale,25.01.2021,+39 414 328 298
43,Baltic Trading 00043,France,Toulouse,retail,26/01/2021,+1 319 340 141
44,Green Deli 00044,Poland,Wroclaw,retail,2021-01-27,+1 672 944 046
45, Beta Restaurant 00045 ,Czech Republic,Brno,horeca,"Jan 28, 2021",+49 049 479 295
46,Prime Foods 00046,Canada,Calgary,online,"Jan 28, 2021",+49 337 991 413
47,Gamma Gourmet 00047,DE,Cologne,horeca,28/01/2021,+34 436 369 668
48,Blue Market 00048,Germany,Munich,wholesale,01/29/2021,+34 534 466 364
49,Baltic Restaurant 00049,Norway,Trondheim,wholesale,29/01/2021,+49 995 284 569
50,Nova Restaurant 00050,Canada,Vancouver,wholesale,"Jan 30, 2021",+33 894 387 524
51,Green Stores 00051,Spain,Valencia,retail,2021-01-30,+39 197 811 440
52,Silver Market 00052,spain,Barcelona,retail,30/01/2021,+33 151 638 733
53,Prime Foods 00053,Italy,Rome,online,01/02/2021,+33 730 790 343
54,West Distribution 00054,Germany,Frankfurt,wholesale,01.02.2021,+44 562 998 221
55,Gamma Group 00055,Netherlands,Amsterdam,retail,2021-02-02,+48 432 554 576
56,Prime Trading 00056,Sweden,Uppsala,wholesale,2021-02-03,+49 114 367 773
57,Amber Foods 00057,USA,Austin,retail,2021-02-04,+33 537 587 260
58,Amber Partners 00058,Sweden,Gothenburg,retail,2021-02-05,+34 605 362 772
59,Silver Distribution 00059,uk,Liverpool,online,2021-02-06,+44 644 949 135
60,Fresh Market 00060,sweden,Gothenburg,retail,02/07/2021,+48 479 616 497
61,Global Market 00061,austria,Linz,retail,2021-02-07,
62,Alfa Wholesale 00062,DE,Berlin,retail,2021-02-07,+39 958 668 673
63,Gamma Market 00063,Canada,Montreal,wholesale,07.02.2021,+44 122 891 919
64,Gamma Distribution 00064,Germany,Cologne,retail,07/02/2021,+49 487 696 495
65,Global Kitchen 00065,Canada,Vancouver,retail,2021-02-07,+33 419 668 765
66,Prime Cafe 00066,Czech Republic,Prague,wholesale,2021-02-08,+1 704 973 407
67,Baltic Kitchen 00067,Spain,Barcelona,retail,2021-02-08,+33 008 095 718
68,Fresh Gourmet 00068,DE,Hamburg,retail,2021-02-08,+39 216 281 957
69,Prime Restaurant 00069,france,Toulouse,online,2021-02-09,+44 458 395 632
70,Prime Deli 00070,UK,Bristol,online,02/09/2021,+48 007 211 285
71,Fresh Group 00071,Czech Republic,Brno,horeca,"Feb 09, 2021",+39 351 681 215
72,Fresh Deli 00072,germany,Cologne,horeca,2021-02-09,+44 132 334 309
73,Royal Trading 00073,Italy,Naples,retail,2021-02-10,+33 889 863 063
74,Baltic Restaurant 00074,DE,Hamburg,horeca,"Feb 11, 2021",+33 396 836 180
75,Prime Kitchen 00075,United Kingdom,Liverpool,horeca,12/02/2021,+39 392 646 690
76,Gamma Trading 00076,Germany,Hamburg,retail,2021-02-14,+48 527 328 680
77,Green Kitchen 00077,United Kingdom,Bristol,online,2021-02-14,
78,East Cafe 00078,Italy,Rome,online,15.02.2021,+39 075 770 116
79,Euro Kitchen 00079,Canada,Vancouver,online,16/02/2021,+48 122 476 243
80,West Foods 00080,Canada,Toronto,retail,16/02/2021,+33 402 209 369
81,Baltic Foods 00081,Poland,Poznan,retail,16/02/2021,+48 764 741 003
82,Amber Deli 00082,FR,Lyon,online,2021-02-16,+49 092 869 872
83,Alfa Wholesale 00083,poland,Lodz,online,2021-02-17,+33 759 523 024
84,Fresh Distribution 00084,Spain,Seville,horeca,17/02/2021,+48 969 679 989
85,West Partners 00085,canada,Calgary,horeca,02/17/2021,+39 898 724 060
86,Prime Foods 00086,austria,Salzburg,horeca,2021-02-18,+33 892 868 013
87,Global Partners 00087,czech republic,Ostrava,wholesale,"Feb 18, 2021",+1 454 726 334
88,Prime Market 00088,usa,Denver,horeca,"Feb 19, 2021",+48 549 077 800
89,Gamma Stores 00089,usa,Denver,retail,2021-02-19,+1 923 762 467
90,Alfa Distribution 00090,United Kingdom,Leeds,retail,2021-02-19,+33 556 293 153
91,Beta Partners 00091,Deutschland,Cologne,retail,2021-02-22,
92,Central Group 00092,germany,Berlin,horeca,2021-02-23,+34 777 599 964
93, Euro Gourmet 00093 ,Spain,Madrid,retail,"Feb 24, 2021",+1 254 722 421
94,Central Cafe 00094,uk,Leeds,wholesale,02/24/2021,+1 385 586 045
95, Euro Restaurant 00095 ,Spain,Madrid,online,2021-02-24,+44 627 212 542
96,Gamma Deli 00096,FR,Paris,wholesale,"Feb 26, 2021",+48 414 387 884
97,Euro Foods 00097,Italy,Naples,retail,02/27/2021,+48 796 899 274
98,Amber Market 00098,Polska,Wroclaw,horeca,03/02/2021,+39 843 367 171
99,Amber Foods 00099,FR,Paris,online,02/03/2021,+48 622 910 346
100,Central Restaurant 00100,Netherlands,Amsterdam,retail,03/03/2021,
101,North Group 00101,Norway,Stavanger,retail,2021-03-03,+39 772 078 226
102,Nova Restaurant 00102,DE,Munich,retail,03/04/2021,
103,North Cafe 00103,Great Britain,Liverpool,wholesale,05.03.2021,+39 615 618 066
104,Central Distribution 00104,France,Paris,horeca,05/03/2021,+34 065 008 463
105,Global Gourmet 00105,Poland,Wroclaw,online,03/05/2021,
106,Alfa Wholesale 00106,Germany,Munich,wholesale,07/03/2021,+49 015 886 862
107,Nova Market 00107,FR,Lyon,horeca,03/07/2021,+48 031 787 635
108,Euro Kitchen 00108,Germany,Cologne,online,2021-03-08,+44 424 123 205
109,Royal Kitchen 00109,germany,Hamburg,wholesale,09/03/2021,+34 598 263 178
110,Delta Foods 00110,Canada,Ottawa,horeca,10/03/2021,+34 443 609 256
111,East Distribution 00111,Canada,Ottawa,online,03/11/2021,+49 653 379 401
112, Alfa Wholesale 00112 ,France,Lyon,retail,11/03/2021,+44 838 803 811
113,Silver Deli 00113,Spain,Seville,wholesale,2021-03-11,+1 105 121 584
114,Nova Group 00114,Germany,Hamburg,retail,12.03.2021,+1 984 730 180
115,Urban Foods 00115,PL,Lodz,horeca,2021-03-14,
116,Silver Kitchen 00116,United Kingdom,London,online,2021-03-16,+1 579 620 501
117,Silver Supplies 00117,UK,London,retail,17/03/2021,+39 731 114 530
118,Fresh Trading 00118,,London,horeca,17/03/2021,+1 819 359 703
119,Central Foods 00119,,Vienna,retail,17/03/2021,+44 853 003 789
120,North Cafe 00120,Italy,Rome,wholesale,2021-03-18,+39 740 515 296
121, Beta Restaurant 00121 ,Germany,Frankfurt,horeca,2021-03-19,+44 551 567 081
122,Beta Group 00122,Spain,Madrid,wholesale,20.03.2021,+1 686 352 115
123,Beta Cafe 00123,Deutschland,Cologne,retail,2021-03-20,+49 396 717 991
124,Baltic Restaurant 00124,germany,Cologne,online,20/03/2021,
125,Gamma Kitchen 00125,austria,Vienna,wholesale,2021-03-20,+33 309 281 065
126,Central Market 00126,Canada,Toronto,online,25.03.2021,+34 215 319 031
127,Central Wholesale 00127,USA,Chicago,online,"Mar 25, 2021",+48 573 602 923
128,Blue Trading 00128,Italy,Milan,horeca,25/03/2021,+39 128 830 315
129,Delta Partners 00129,USA,Chicago,retail,2021-03-26,+44 655 882 394
130,Amber Gourmet 00130,Poland,Lodz,retail,"Mar 26, 2021",+49 898 316 837
131,Silver Supplies 00131,Netherlands,Rotterdam,horeca,27.03.2021,+34 332 147 137
132,Blue Wholesale 00132,USA,New York,retail,"Mar 28, 2021",
133,Prime Restaurant 00133,Great Britain,Liverpool,online,03/28/2021,+34 479 359 170
134,Global Deli 00134,france,Marseille,retail,"Mar 29, 2021",+1 254 100 270
135,Green Deli 00135,UK,London,wholesale,03/30/2021,+49 526 869 993
136,Baltic Kitchen 00136,Sweden,Uppsala,online,"Mar 30, 2021",
137,Central Trading 00137,poland,Wroclaw,retail,2021-04-01,+49 676 021 517
138,Urban Deli 00138,Spain,Seville,online,2021-04-01,+48 572 876 358
139, Beta Kitchen 00139 ,USA,Chicago,online,02/04/2021,+33 269 478 033
140,West Market 00140,netherlands,Utrecht,online,2021-04-02,+33 803 831 822
141,Central Stores 00141,France,Paris,retail,"Apr 03, 2021",+33 515 790 499
142,Urban Kitchen 00142,Italy,Turin,retail,2021-04-04,
143,Central Partners 00143,U.S.A.,Austin,wholesale,04/04/2021,+49 879 668 257
144,Royal Deli 00144,United Kingdom,Leeds,horeca,04/05/2021,+44 294 829 989
145,Urban Distribution 00145,Italy,Florence,wholesale,2021-04-06,+34 045 094 169
146,Global Distribution 00146,Netherlands,Amsterdam,wholesale,07/04/2021,+1 051 056 442
147, Prime Deli 00147 ,Germany,Hamburg,wholesale,04/07/2021,+49 199 305 085
148,Baltic Restaurant 00148,United States,Austin,retail,2021-04-07,
149,Global Deli 00149,Netherlands,Rotterdam,wholesale,2021-04-07,+33 639 296 778
150,West Partners 00150,Germany,Munich,retail,2021-04-08,+39 446 504 437
151,Beta Stores 00151,FR,Lyon,horeca,04/08/2021,+1 171 789 284
152,Prime Stores 00152,France,Nice,horeca,09.04.2021,+39 974 619 730
153,Beta Trading 00153,United Kingdom,Liverpool,retail,2021-04-10,+48 303 798 814
154,Silver Deli 00154,PL,Lodz,online,2021-04-10,+48 577 351 479
155,Alfa Group 00155,Poland,Wroclaw,online,2021-04-12,+34 676 679 605
156,Delta Gourmet 00156,Czech Republic,Ostrava,horeca,2021-04-12,+48 339 145 235
157,Global Cafe 00157,Netherlands,Utrecht,wholesale,2021-04-13,+1 614 594 341
158,Global Market 00158,austria,Salzburg,retail,2021-04-13,+33 009 473 940
159,Urban Supplies 00159,Norway,Trondheim,wholesale,2021-04-13,+34 526 978 236
160,Green Distribution 00160,United Kingdom,Manchester,retail,2021-04-13,+34 057 423 109
161,West Trading 00161,usa,Seattle,retail,04/14/2021,+49 340 835 708
162,Nova Supplies 00162,USA,Chicago,online,2021-04-14,+49 372 402 703
163,Fresh Kitchen 00163,Czech Republic,Ostrava,horeca,15/04/2021,+34 318 877 793
164,East Wholesale 00164,Italy,Milan,retail,16/04/2021,
165,North Cafe 00165,Germany,Hamburg,retail,16/04/2021,+34 535 883 999
166,East Group 00166,usa,Denver,retail,16.04.2021,+44 477 608 517
167,Prime Gourmet 00167,italy,Naples,wholesale,2021-04-17,+1 301 518 507
168,Global Supplies 00168,Austria,Vienna,wholesale,2021-04-17,+48 133 892 344
169,North Deli 00169,germany,Munich,distributor,17/04/2021,
170,West Supplies 00170,Austria,Graz,horeca,04/21/2021,+33 733 974 916
171,Alfa Foods 00171,Italy,Florence,horeca,21/04/2021,+39 507 993 598
172,West Group 00172,Italy,Turin,horeca,2021-04-22,+48 896 584 963
173,Amber Cafe 00173,poland,Warsaw,horeca,23/04/2021,+39 006 325 668
174,Royal Group 00174,germany,Berlin,distributor,2021-04-23,+34 495 737 564
175,West Stores 00175,Spain,Madrid,retail,24/04/2021,+44 487 794 218
176,Alfa Cafe 00176,usa,Seattle,wholesale,2021-04-24,+44 200 393 229
177, Euro Wholesale 00177 ,usa,Austin,online,24/04/2021,+39 837 584 513
178,Global Gourmet 00178,Norway,Stavanger,horeca,04/24/2021,+39 446 478 319
179,Gamma Wholesale 00179,Spain,Bilbao,horeca,25/04/2021,+48 860 319 034
180,Royal Distribution 00180,Netherlands,Utrecht,retail,2021-04-26,+33 921 489 169
181, Fresh Market 00181 ,Poland,Gdansk,online,26.04.2021,+44 288 932 969
182,East Stores 00182,Sweden,Uppsala,retail,2021-04-27,+48 961 997 297
183,Royal Foods 00183,Italy,Milan,retail,2021-04-27,+48 231 316 197
184,Global Restaurant 00184,United Kingdom,Manchester,horeca,2021-04-27,+34 418 372 431
185,East Market 00185,Poland,Gdansk,retail,2021-05-01,+33 133 085 528
186,Euro Cafe 00186,Deutschland,Berlin,retail,2021-05-01,
187,Silver Trading 00187,France,Marseille,retail,01/05/2021,+34 521 145 515
188,Green Wholesale 00188,Czech Republic,Pilsen,distributor,2021-05-02,
189,Prime Restaurant 00189,USA,Denver,online,05/03/2021,+39 521 591 382
190,West Kitchen 00190,Czech Republic,Pilsen,horeca,2021-05-03,+34 251 609 953
191,North Gourmet 00191,poland,Wroclaw,online,05/04/2021,+39 906 350 100
192,Green Stores 00192,France,Nice,wholesale,2021-05-04,+49 425 566 738
193,Royal Supplies 00193,France,Paris,distributor,05.05.2021,+39 597 511 934
194,Central Deli 00194,Italy,Naples,retail,2021-05-05,+48 644 247 013
195,Baltic Stores 00195,Sweden,Gothenburg,online,"May 06, 2021",+48 893 252 137
196,Nova Deli 00196,Austria,Graz,retail,07.05.2021,+44 907 797 785
197,Beta Wholesale 00197,UK,Liverpool,retail,2021-05-08,+48 929 395 110
198,Baltic Stores 00198,UK,Liverpool,horeca,2021-05-10,+49 396 710 141
199, Delta Cafe 00199 ,United Kingdom,Bristol,horeca,"May 10, 2021",+1 747 174 754
200,North Restaurant 00200,Germany,Berlin,retail,11/05/2021,+34 122 458 679
201,West Restaurant 00201,Czech Republic,Pilsen,distributor,"May 12, 2021",+33 578 702 157
202,Green Deli 00202,Germany,Berlin,wholesale,2021-05-14,+49 876 497 485
203,Central Group 00203,Polska,Wroclaw,retail,2021-05-15,+48 281 364 426
204,Nova Cafe 00204,czech republic,Ostrava,horeca,15/05/2021,+1 329 248 993
205,Green Market 00205,Deutschland,Frankfurt,retail,2021-05-17,+39 434 388 443
206,Green Group 00206,Sweden,Stockholm,horeca,17.05.2021,+33 824 252 434
207,Gamma Trading 00207,Canada,Calgary,retail,"May 17, 2021",+44 856 741 208
208,East Kitchen 00208,Polska,Warsaw,wholesale,2021-05-17,+48 184 107 387
209,Royal Foods 00209,Norway,Oslo,wholesale,"May 17, 2021",+44 090 611 659
210,Urban Group 00210,France,Lyon,horeca,2021-05-18,+48 126 795 708
211,Global Deli 00211,usa,Denver,wholesale,18/05/2021,+1 413 811 990
212,Fresh Stores 00212,usa,Boston,retail,2021-05-18,+48 632 109 241
213,Urban Stores 00213,USA,New York,online,19.05.2021,+48 668 071 416
214,Urban Kitchen 00214,Poland,Wroclaw,horeca,2021-05-19,+44 298 804 620
215,Royal Stores 00215,Germany,Berlin,distributor,2021-05-19,+34 993 840 552
216,Silver Gourmet 00216,Czech Republic,Prague,wholesale,"May 20, 2021",+49 546 695 855
217,West Gourmet 00217,Czech Republic,Pilsen,retail,2021-05-20,+34 870 167 991
218,East Trading 00218,Norway,Oslo,retail,21.05.2021,+34 716 235 577
219,East Stores 00219,Norway,Stavanger,online,"May 21, 2021",+33 379 299 778
220,Gamma Wholesale 00220,Polska,Warsaw,retail,22.05.2021,
221,Silver Market 00221,italy,Turin,wholesale,2021-05-23,
222,Alfa Gourmet 00222,Italy,Naples,wholesale,2021-05-23,+39 658 560 201
223,Silver Stores 00223,FR,Toulouse,wholesale,2021-05-23,+49 067 244 828
224,West Market 00224,Sweden,Gothenburg,retail,"May 23, 2021",+44 225 222 021
225,Gamma Restaurant 00225,,Paris,retail,05/23/2021,
226,Central Distribution 00226,Poland,Krakow,wholesale,05/24/2021,+49 920 569 550
227,Euro Restaurant 00227,Germany,Berlin,wholesale,25/05/2021,+44 970 814 921
228,Nova Stores 00228,Deutschland,Frankfurt,online,2021-05-25,+49 521 260 336
229,Gamma Wholesale 00229,United States,New York,retail,2021-05-25,+1 705 781 956
230,Beta Wholesale 00230,Spain,Valencia,retail,26/05/2021,+44 397 603 462
231,Euro Gourmet 00231,united kingdom,Bristol,wholesale,26.05.2021,+39 612 641 467
232,Alfa Supplies 00232,PL,Warsaw,retail,26/05/2021,+34 749 305 847
233,Blue Stores 00233,Spain,Madrid,retail,"May 27, 2021",+39 092 129 891
234,Royal Supplies 00234,DE,Cologne,online,27.05.2021,+44 062 087 822
235,Green Gourmet 00235,france,Lyon,retail,28.05.2021,+33 262 826 666
236,Amber Stores 00236,USA,Boston,distributor,2021-05-29,+48 269 286 732
237,Green Gourmet 00237,italy,Naples,retail,"May 30, 2021",+44 395 230 931
238,Prime Market 00238,Austria,Vienna,online,2021-05-30,+1 806 964 787
239,Gamma Deli 00239,USA,New York,retail,30.05.2021,+48 976 823 946
240,Alfa Stores 00240,Polska,Poznan,wholesale,2021-05-31,+34 948 647 510
241,Alfa Cafe 00241,Poland,Wroclaw,retail,31.05.2021,+39 846 880 352
242, Central Distribution 00242 ,italy,Florence,online,2021-06-01,+48 967 450 391
243,Central Foods 00243,Spain,Madrid,wholesale,2021-06-01,+33 006 820 758
244,Gamma Cafe 00244,poland,Poznan,retail,01.06.2021,+49 889 743 817
245,East Partners 00245,Netherlands,Eindhoven,retail,2021-06-02,+44 132 106 630
246,Nova Group 00246,Italy,Turin,online,02/06/2021,+34 066 770 747
247,Central Market 00247,Deutschland,Cologne,online,03/06/2021,+49 139 967 209
248,Urban Distribution 00248,Austria,Linz,online,"Jun 03, 2021",+1 427 817 277
249,Amber Trading 00249,Austria,Vienna,wholesale,05/06/2021,+48 594 521 702
250,North Cafe 00250,Austria,Linz,online,05/06/2021,+48 071 724 037
251,West Supplies 00251,Germany,Berlin,online,06/06/2021,+1 274 040 860
252,Silver Market 00252,germany,Munich,horeca,06/07/2021,+44 507 420 305
253,Beta Market 00253,DE,Hamburg,online,2021-06-09,+49 244 511 243
254,Silver Distribution 00254,Spain,Seville,online,06/09/2021,+33 832 113 958
255,Green Kitchen 00255,Norway,Stavanger,online,09.06.2021,+49 524 475 771
256,Prime Distribution 00256,Netherlands,Eindhoven,retail,2021-06-10,+48 270 674 602
257,Baltic Supplies 00257,France,Lyon,wholesale,10/06/2021,+49 122 218 327
258, Delta Stores 00258 ,Italy,Florence,retail,10/06/2021,+39 522 479 581
259,Royal Stores 00259,Poland,Poznan,horeca,06/10/2021,+34 779 550 653
260, Silver Trading 00260 ,Germany,Frankfurt,online,2021-06-10,+34 244 829 241
261,Green Distribution 00261,Spain,Seville,retail,2021-06-10,+44 717 638 380
262,Fresh Group 00262,Polska,Gdansk,horeca,2021-06-11,+39 184 491 996
263,West Stores 00263,Czech Republic,Brno,horeca,06/11/2021,+49 028 999 745
264,Fresh Trading 00264,Germany,Cologne,retail,11.06.2021,+34 734 602 573
265,East Partners 00265,USA,Denver,horeca,"Jun 12, 2021",+49 915 917 269
266,Gamma Group 00266,Canada,Montreal,online,06/12/2021,+44 224 014 410
267,West Distribution 00267,Poland,Lodz,retail,06/12/2021,+44 543 273 838
268,Fresh Cafe 00268,,London,horeca,12.06.2021,+44 015 196 479
269,Royal Deli 00269,Poland,Warsaw,retail,13.06.2021,+48 910 821 759
270,Euro Supplies 00270,USA,Denver,distributor,2021-06-14,+39 692 312 500
271,Fresh Deli 00271,Italy,Naples,online,"Jun 16, 2021",
272,Prime Deli 00272,italy,Florence,retail,16/06/2021,+34 883 053 376
273,Central Distribution 00273,United States,Chicago,online,"Jun 17, 2021",+33 088 841 102
274,Nova Distribution 00274,,Florence,online,2021-06-17,+1 266 783 622
275,Blue Restaurant 00275,USA,New York,retail,2021-06-17,+1 628 645 821
276,East Stores 00276,norway,Oslo,retail,2021-06-17,+34 483 247 146
277,Urban Trading 00277,Poland,Warsaw,online,17.06.2021,+48 542 373 220
278,Green Cafe 00278,PL,Poznan,online,2021-06-19,+39 801 473 862
279,Urban Cafe 00279,US,New York,horeca,20.06.2021,+34 165 294 207
280,Gamma Deli 00280,france,Toulouse,wholesale,2021-06-21,+1 906 085 469
281, Silver Cafe 00281 ,canada,Montreal,retail,22/06/2021,+1 981 397 418
282,Nova Kitchen 00282,Poland,Warsaw,distributor,2021-06-23,+33 198 804 228
283,Central Gourmet 00283,UK,London,retail,23.06.2021,+44 401 606 845
284,North Market 00284,Czech Republic,Pilsen,retail,24/06/2021,+48 273 029 228
285,East Gourmet 00285,Spain,Barcelona,online,24.06.2021,+1 588 121 044
286,North Distribution 00286,Canada,Ottawa,horeca,2021-06-24,+39 374 647 570
287,East Foods 00287,Austria,Graz,retail,2021-06-25,+49 648 113 433
288,Silver Group 00288,United Kingdom,Leeds,online,2021-06-26,
289,East Partners 00289,Spain,Seville,wholesale,2021-06-27,+44 671 054 864
290,Gamma Foods 00290,US,Boston,wholesale,28/06/2021,+39 830 855 695
291,Baltic Restaurant 00291,Italy,Naples,retail,29/06/2021,+48 152 734 921
292,Urban Deli 00292,Germany,Cologne,retail,07/01/2021,+1 950 054 906
293,North Deli 00293,poland,Warsaw,wholesale,2021-07-02,
294,Beta Cafe 00294,Poland,Poznan,horeca,2021-07-02,+34 366 166 397
295,Urban Market 00295,norway,Bergen,horeca,07/03/2021,+44 010 108 468
296,East Wholesale 00296,U.S.A.,Boston,online,03.07.2021,+48 948 937 526
297,Blue Deli 00297,Austria,Linz,wholesale,2021-07-04,+49 342 362 171
298,Baltic Deli 00298,France,Marseille,distributor,05/07/2021,+34 168 306 667
299,Delta Gourmet 00299,,Toulouse,retail,2021-07-05,+49 166 098 187
300,Alfa Trading 00300,United Kingdom,London,online,2021-07-07,+39 673 645 450
301,Alfa Partners 00301,Netherlands,Amsterdam,online,08/07/2021,+1 015 713 369
302,Amber Foods 00302,,Gothenburg,horeca,07/09/2021,+1 854 148 050
303,Fresh Distribution 00303,Netherlands,Eindhoven,distributor,07/09/2021,+44 144 336 279
304, Central Group 00304 ,Czech Republic,Prague,wholesale,"Jul 11, 2021",+34 535 570 301
305,Blue Foods 00305,United Kingdom,London,wholesale,11.07.2021,+48 145 994 603
306,Gamma Deli 00306,germany,Munich,retail,2021-07-11,+44 848 045 012
307,Blue Gourmet 00307,czech republic,Prague,horeca,11/07/2021,
308,Silver Cafe 00308,United States,New York,wholesale,2021-07-12,+34 307 924 952
309,Royal Partners 00309,Italy,Turin,distributor,2021-07-12,+44 504 447 085
310,Urban Market 00310,Canada,Vancouver,online,"Jul 12, 2021",+44 441 931 077
311,Central Group 00311,Sweden,Stockholm,wholesale,"Jul 12, 2021",+49 139 455 505
312,Nova Restaurant 00312,czech republic,Ostrava,retail,2021-07-13,
313,Green Restaurant 00313,Czech Republic,Ostrava,retail,2021-07-13,+44 344 673 123
314,Nova Deli 00314,Polska,Gdansk,wholesale,2021-07-13,+39 460 648 558
315,Gamma Distribution 00315,UK,Leeds,horeca,07/13/2021,+39 104 527 073
316,West Foods 00316,U.S.A.,Boston,horeca,13.07.2021,
317,Gamma Stores 00317,UK,Leeds,wholesale,07/15/2021,+39 543 115 211
318,Silver Gourmet 00318,United States,Chicago,horeca,2021-07-15,+33 385 321 315
319,Urban Market 00319,Great Britain,London,distributor,"Jul 16, 2021",+39 070 661 359
320,Royal Foods 00320,Germany,Munich,retail,"Jul 16, 2021",
321,Blue Supplies 00321,USA,New York,online,07/16/2021,+33 361 091 659
322,Urban Partners 00322,Spain,Madrid,wholesale,2021-07-16,
323,Central Cafe 00323,USA,Boston,horeca,"Jul 18, 2021",+34 624 574 173
324,Baltic Deli 00324,FR,Paris,wholesale,18.07.2021,+33 055 668 617
325,Alfa Gourmet 00325,Netherlands,Eindhoven,wholesale,"Jul 19, 2021",+48 652 690 523
326,Euro Trading 00326,USA,Denver,retail,2021-07-19,+34 109 495 247
327,Silver Deli 00327,Sweden,Stockholm,horeca,2021-07-19,+34 808 734 581
328,Euro Supplies 00328,USA,Boston,retail,"Jul 21, 2021",+49 971 543 714
329,North Stores 00329,Canada,Vancouver,horeca,07/23/2021,+33 906 274 213
330,Urban Foods 00330,Poland,Warsaw,wholesale,24.07.2021,+49 086 360 550
331,Baltic Group 00331,Poland,Gdansk,online,2021-07-24,+34 485 652 065
332,Delta Deli 00332,france,Lyon,retail,24/07/2021,+33 973 637 280
333,North Supplies 00333,usa,Boston,horeca,25/07/2021,+39 214 190 636
334,East Gourmet 00334,United Kingdom,London,wholesale,2021-07-25,+49 700 305 726
335,North Distribution 00335,Austria,Salzburg,horeca,2021-07-25,+44 651 606 079
336,Baltic Partners 00336,austria,Linz,retail,26/07/2021,+49 064 105 053
337,Urban Restaurant 00337,Great Britain,Manchester,online,2021-07-26,
338,Alfa Market 00338,Germany,Frankfurt,wholesale,2021-07-27,+34 209 070 010
339,Gamma Wholesale 00339,UK,London,horeca,2021-07-27,+44 201 408 486
340,Gamma Stores 00340,United Kingdom,Liverpool,wholesale,28.07.2021,+39 473 442 084
341,Baltic Foods 00341,Spain,Bilbao,retail,28/07/2021,+39 239 827 525
342,Prime Gourmet 00342,Sweden,Uppsala,horeca,28/07/2021,
